name,address,site_url,diocese,category,parish_list_url
St. Cecilia,"2159 Highway 195 North, Jasper, Alabama, 35503",http://www.stceciliajasper.com,Diocese of Birmingham,Walker County,https://www.bhmdiocese.org/parishfinder
Our Lady of Guadalupe,"485 Layne Hill Dr., Haleyville, Alabama, 35565",,Diocese of Birmingham,Winston County,https://www.bhmdiocese.org/parishfinder
Co-Cathedral of the Nativity of the Blessed Virgin Mary,"416 5th Street, Juneau, AK, 99801",https://juneaucathedralbvm.org/,Archdiocese of Anchorage-Juneau,City of Juneau,https://www.aoaj.org/parishfinder
National Shrine of St. Therese,"21425 Glacier Hwy, Juneau, AK, 99801",http://www.shrineofsainttherese.org/,Archdiocese of Anchorage-Juneau,City of Juneau,https://www.aoaj.org/parishfinder
St. Paul the Apostle,"9055 Atlin Dr., Juneau, AK, 99801",https://stpaulsjuneau.org/,Archdiocese of Anchorage-Juneau,City of Juneau,https://www.aoaj.org/parishfinder
Arctic Warrior Chapel,"4984 Zuckert Ave, JBER-Richardson, AK, 99505",,Archdiocese of Anchorage-Juneau,Military Bases,https://www.aoaj.org/parishfinder
Midnight Sun Chapel,"7137 Fighter Dr, JBER-Elmendorf, AK, 99506",,Archdiocese of Anchorage-Juneau,Military Bases,https://www.aoaj.org/parishfinder
Our Lady Star of the Sea,"BSU Kodiak Storis Drive, Building N-27 ISC, Kodiak, AK, 99619",,Archdiocese of Anchorage-Juneau,Military Bases,https://www.aoaj.org/parishfinder
Cathedral of Our Lady of Guadalupe,"3900 Wisconsin St, Anchorage, AK, 99517",http://www.olgakcocathedral.org/,Archdiocese of Anchorage-Juneau,Municipality of Anchorage,https://www.aoaj.org/parishfinder
Holy Cross Parish,"2627 Lore Rd, Anchorage, AK, 99507",http://www.holycrossalaska.net/,Archdiocese of Anchorage-Juneau,Municipality of Anchorage,https://www.aoaj.org/parishfinder
Holy Family Parish,"800 W 5th Ave, Anchorage, AK, 99501",https://holyfamilyalaska.org,Archdiocese of Anchorage-Juneau,Municipality of Anchorage,https://www.aoaj.org/parishfinder
Holy Spirit Center,"10980 Hillside Dr, Anchorage, AK, 99507",http://www.holyspiritcenterak.org/,Archdiocese of Anchorage-Juneau,Municipality of Anchorage,https://www.aoaj.org/parishfinder
"Monastery, Sisters of Perpetual Adoration","2645 E. 72nd Ave, Anchorage, AK, 99507",https://blessedsacramentmonastery.org,Archdiocese of Anchorage-Juneau,Municipality of Anchorage,https://www.aoaj.org/parishfinder
Our Lady of Providence Chapel,"3200 Providence Dr, Anchorage, AK, 99508",http://alaska.providence.org/about-us/mission/spiritualcare,Archdiocese of Anchorage-Juneau,Municipality of Anchorage,https://www.aoaj.org/parishfinder
Our Lady of the Snows Mission,"370 Northface Rd, Girdwood, AK, 99587",http://www.chapelourladyofthesnows.org,Archdiocese of Anchorage-Juneau,Municipality of Anchorage,https://www.aoaj.org/parishfinder
St. Andrew Kim Parish,"7206 Lake Otis Pkwy, Anchorage, AK, 99507",http://www.alaskakcc.com,Archdiocese of Anchorage-Juneau,Municipality of Anchorage,https://www.aoaj.org/parishfinder
St. Andrew Parish,"16300 Domain Ln, Eagle River, AK, 99577",http://www.aksaintandrews.org,Archdiocese of Anchorage-Juneau,Municipality of Anchorage,https://www.aoaj.org/parishfinder
St. Anthony Parish,"825 S. Klevin St, Anchorage, AK, 99508",https://www.stanthonyak.org,Archdiocese of Anchorage-Juneau,Municipality of Anchorage,https://www.aoaj.org/parishfinder
St. Benedict Parish,"8110 Jewel Lake Road Anchorage, Anchorage, AK, 99502",http://www.stbenedictsak.com,Archdiocese of Anchorage-Juneau,Municipality of Anchorage,https://www.aoaj.org/parishfinder
St. Elizabeth Ann Seton Parish,"2901 Huffman Rd, Anchorage, AK, 99516",http://www.akseas.net,Archdiocese of Anchorage-Juneau,Municipality of Anchorage,https://www.aoaj.org/parishfinder
St. Patrick Parish,"2111 Muldoon Rd, Anchorage, AK, 99504",http://www.st.patsak.org,Archdiocese of Anchorage-Juneau,Municipality of Anchorage,https://www.aoaj.org/parishfinder
Holy Family Parish,"186 Glenn Hwy, Glennallen, AK, 99588",https://glnholyfamily.com,Archdiocese of Anchorage-Juneau,Southcentral/Southwest,https://www.aoaj.org/parishfinder
Holy Rosary Parish,"435 Airport Road, Dillingham, AK, 99576",http://www.holyrosaryalaska.org,Archdiocese of Anchorage-Juneau,Southcentral/Southwest,https://www.aoaj.org/parishfinder
Our Lady of Perpetual Help Parish,"222 W. Redoubt Ave, Soldotna, AK, 99669",https://soldotnacatholicchurch.org/,Archdiocese of Anchorage-Juneau,Southcentral/Southwest,https://www.aoaj.org/parishfinder
Our Lady of the Angels Parish,"225 S. Spruce St, Kenai, AK, 99611",http://www.kenaicatholicchurch.org,Archdiocese of Anchorage-Juneau,Southcentral/Southwest,https://www.aoaj.org/parishfinder
Our Lady of the Lake Parish,"4275 South Oscar Anderson Road, Big Lake, AK, 99623",https://www.facebook.com/OLOLBiglakeak/,Archdiocese of Anchorage-Juneau,Southcentral/Southwest,https://www.aoaj.org/parishfinder
Sacred Heart Parish,"409 5th Avenue, Seward, AK, 99664",https://sacredheartseward.org/,Archdiocese of Anchorage-Juneau,Southcentral/Southwest,https://www.aoaj.org/parishfinder
Sacred Heart Parish,"1201 E. Bogard Rd, Wasilla, AK, 99654",http://www.sacredheartwasilla.org/,Archdiocese of Anchorage-Juneau,Southcentral/Southwest,https://www.aoaj.org/parishfinder
St. Bernard Parish,"22136 South F Street, Talkeetna, AK, 99676",,Archdiocese of Anchorage-Juneau,Southcentral/Southwest,https://www.aoaj.org/parishfinder
St. Christopher by the Sea Parish,"107 Riverside Drive, Unalaska, AK, 99685",,Archdiocese of Anchorage-Juneau,Southcentral/Southwest,https://www.aoaj.org/parishfinder
St. Christopher Mission,"Mile 67 S. Parks Highway, Willow, AK, 99688",,Archdiocese of Anchorage-Juneau,Southcentral/Southwest,https://www.aoaj.org/parishfinder
St. Francis Xavier Parish,"341 Pioneer Street, Valdez, AK, 99686",https://vdzsaintfrancis.com,Archdiocese of Anchorage-Juneau,Southcentral/Southwest,https://www.aoaj.org/parishfinder
St. John Neumann Mission,"Mile 1 Snug Harbor Rd., Cooper Landing, AK, 99572",,Archdiocese of Anchorage-Juneau,Southcentral/Southwest,https://www.aoaj.org/parishfinder
St. John the Baptist Parish,"255 Ohlson Ln, Homer, AK, 99603",http://www.stjohnthebaptistcatholicchurch.org,Archdiocese of Anchorage-Juneau,Southcentral/Southwest,https://www.aoaj.org/parishfinder
St. Joseph Parish,"220 Adams Ave, Cordova, AK, 99574",https://www.facebook.com/stjoescdv/,Archdiocese of Anchorage-Juneau,Southcentral/Southwest,https://www.aoaj.org/parishfinder
St. Mary Parish,"2932 Mill Bay Rd, Kodiak, AK, 99615",http://www.stmaryskodiak.org/,Archdiocese of Anchorage-Juneau,Southcentral/Southwest,https://www.aoaj.org/parishfinder
St. Michael Parish,"432 East Fireweed Avenue, Palmer, AK, 99645",https://www.saintmichaelcatholicchurch.org,Archdiocese of Anchorage-Juneau,Southcentral/Southwest,https://www.aoaj.org/parishfinder
St. Peter the Apostle Mission,"PO Box 39290, Ninilchik, AK, 99639",,Archdiocese of Anchorage-Juneau,Southcentral/Southwest,https://www.aoaj.org/parishfinder
St. Peter the Fisherman Mission,"Clarks Point, AK",https://www.holyrosaryalaska.org,Archdiocese of Anchorage-Juneau,Southcentral/Southwest,https://www.aoaj.org/parishfinder
St. Philip Benizi Mission,"Mile 114 Parks Highway, Trapper Creek, AK, 9683",,Archdiocese of Anchorage-Juneau,Southcentral/Southwest,https://www.aoaj.org/parishfinder
St. Theresa Mission,"PO Box 378, Naknek, AK, 99633",http://www.holyrosaryalaska.org/,Archdiocese of Anchorage-Juneau,Southcentral/Southwest,https://www.aoaj.org/parishfinder
Body of Christ Mission,"Pelican, AK",,Archdiocese of Anchorage-Juneau,Southeast,https://www.aoaj.org/parishfinder
Holy Family Mission,"Gustavus, AK",,Archdiocese of Anchorage-Juneau,Southeast,https://www.aoaj.org/parishfinder
Holy Family Mission,"Metlakatla, AK",,Archdiocese of Anchorage-Juneau,Southeast,https://www.aoaj.org/parishfinder
Holy Name Parish,"433 Jackson St, Ketchikan, AK, 99901",https://www.holynamektn.com/,Archdiocese of Anchorage-Juneau,Southeast,https://www.aoaj.org/parishfinder
Kake Catholic Community Mission,"Kake, AK",,Archdiocese of Anchorage-Juneau,Southeast,https://www.aoaj.org/parishfinder
Sacred Heart Mission,"Hoonah, AK",,Archdiocese of Anchorage-Juneau,Southeast,https://www.aoaj.org/parishfinder
Sacred Heart Parish,"3rd Ave. & Dalton St., Haines, AK, 99827",http://www.sacredhearthaines.org/,Archdiocese of Anchorage-Juneau,Southeast,https://www.aoaj.org/parishfinder
St. Ann Parish,"PO Box 323, Yakutat, AK, 99689",,Archdiocese of Anchorage-Juneau,Southeast,https://www.aoaj.org/parishfinder
St. Catherine of Siena Parish,"398 N 3rd St, Petersburg, AK, 99833",http://www.stcatherineofsienapetersburg.com/,Archdiocese of Anchorage-Juneau,Southeast,https://www.aoaj.org/parishfinder
St. Francis Mission,"Tenakee Springs, AK",,Archdiocese of Anchorage-Juneau,Southeast,https://www.aoaj.org/parishfinder
St. Gregory Nazianzen Parish,"606 Etolin St, Sitka, AK, 99835",https://sites.google.com/site/stgregorysitka/,Archdiocese of Anchorage-Juneau,Southeast,https://www.aoaj.org/parishfinder
St. John by the Sea Parish,"6840 Michigan Avenue, Klawock, AK, 99925",https://aoaj.org/st-john-by-the-sea,Archdiocese of Anchorage-Juneau,Southeast,https://www.aoaj.org/parishfinder
St. Rose of Lima Parish,"120 Church St, Wrangell, AK, 99929",http://www.stroseoflimawrangell.com/,Archdiocese of Anchorage-Juneau,Southeast,https://www.aoaj.org/parishfinder
St. Therese of the Child Jesus Parish,"9th Ave and State Street, Skagway, AK, 99840",https://www.skagwaycatholicchurch.org/,Archdiocese of Anchorage-Juneau,Southeast,https://www.aoaj.org/parishfinder
Blessed Sacrament Catholic Church,"Scammon Bay, AK",,Diocese of Fairbanks,Parishes,https://dioceseoffairbanks.org/parishfinder
Church of the Holy Angels Catholic Church,"Unalakleet, AK",,Diocese of Fairbanks,Parishes,https://dioceseoffairbanks.org/parishfinder
Church of the Nativity Catholic Church,"Saint Marys, AK",,Diocese of Fairbanks,Parishes,https://dioceseoffairbanks.org/parishfinder
Holy Family Catholic Church,Newtok,,Diocese of Fairbanks,Parishes,https://dioceseoffairbanks.org/parishfinder
Holy Family Catholic Church,"Holy Cross, AK",,Diocese of Fairbanks,Parishes,https://dioceseoffairbanks.org/parishfinder
Holy Mary of Guadalupe Catholic Church,"Healy, AK",https://www.hmogcatholic.com/ ,Diocese of Fairbanks,Parishes,https://dioceseoffairbanks.org/parishfinder
Holy Rosary Catholic Church,"Tok, AK",,Diocese of Fairbanks,Parishes,https://dioceseoffairbanks.org/parishfinder
Immaculate Conception Catholic Church,"2 Doyon Place, Fairbanks, AK, 99701-2830",http://iccfairbanks.org/,Diocese of Fairbanks,Parishes,https://dioceseoffairbanks.org/parishfinder
Immaculate Conception Catholic Church,"Bethel, AK",http://bethelcatholic.org/,Diocese of Fairbanks,Parishes,https://dioceseoffairbanks.org/parishfinder
Immaculate Conception Catholic Church,"Kalskag, AK",,Diocese of Fairbanks,Parishes,https://dioceseoffairbanks.org/parishfinder
Immaculate Heart of Mary Catholic Church,"Marshall, AK",,Diocese of Fairbanks,Parishes,https://dioceseoffairbanks.org/parishfinder
Little Flower of Jesus Catholic Church,"Hooper Bay, AK",,Diocese of Fairbanks,Parishes,https://dioceseoffairbanks.org/parishfinder
Our Lady of Guadalupe Catholic Church,"Russian Mission, AK",,Diocese of Fairbanks,Parishes,https://dioceseoffairbanks.org/parishfinder
Our Lady of Perpetual Help Catholic Church,"Nightmute, AK",,Diocese of Fairbanks,Parishes,https://dioceseoffairbanks.org/parishfinder
Our Lady of Sorrows Catholic Church,"2565 Deborah St, Delta Junction, AK, 99737-0446",https://sites.google.com/view/ourladyofsorrowstest2/,Diocese of Fairbanks,Parishes,https://dioceseoffairbanks.org/parishfinder
Our Lady of the Snows Catholic Church,"Nulato, AK",,Diocese of Fairbanks,Parishes,https://dioceseoffairbanks.org/parishfinder
Sacred Heart Cathedral,"1300 Peger Rd., Fairbanks, AK, 99709",http://www.sacreheartak.org,Diocese of Fairbanks,Parishes,https://dioceseoffairbanks.org/parishfinder
Sacred Heart Catholic Church,"Emmonak, AK",,Diocese of Fairbanks,Parishes,https://dioceseoffairbanks.org/parishfinder
Sacred Heart Catholic Church,"Chevak, AK, AK",,Diocese of Fairbanks,Parishes,https://dioceseoffairbanks.org/parishfinder
Saint Aloysius Catholic Church,"Tanana, AK",,Diocese of Fairbanks,Parishes,https://dioceseoffairbanks.org/parishfinder
Saint Ann Catholic Church,"Teller, AK",https://walaskacatholic.org,Diocese of Fairbanks,Parishes,https://dioceseoffairbanks.org/parishfinder
Saint Bernard Catholic Church,"Stebbins, AK",,Diocese of Fairbanks,Parishes,https://dioceseoffairbanks.org/parishfinder
Saint Catherine of Siena Catholic Church,"Chefornak, AK",,Diocese of Fairbanks,Parishes,https://dioceseoffairbanks.org/parishfinder
Saint Charles Spinola Catholic Church,Pilot Station,,Diocese of Fairbanks,Parishes,https://dioceseoffairbanks.org/parishfinder
Saint Francis Regis Catholic Church,"Huslia, AK",,Diocese of Fairbanks,Parishes,https://dioceseoffairbanks.org/parishfinder
Saint Francis Xavier,"Eagle, AK",,Diocese of Fairbanks,Parishes,https://dioceseoffairbanks.org/parishfinder
Saint Francis Xavier Catholic Church,"Kotzebue, AK",http://walaskacatholic.org/,Diocese of Fairbanks,Parishes,https://dioceseoffairbanks.org/parishfinder
Saint Ignatius Catholic Church,"Alakanuk, AK",,Diocese of Fairbanks,Parishes,https://dioceseoffairbanks.org/parishfinder
Saint John Berchmans Catholic Church,"Galena, AK",http://kiyu.com/stjohnschu,Diocese of Fairbanks,Parishes,https://dioceseoffairbanks.org/parishfinder
Saint Joseph Catholic Church,"Tununak, AK",,Diocese of Fairbanks,Parishes,https://dioceseoffairbanks.org/parishfinder
Saint Joseph Catholic Church,"100 West King Place, Nome , AK, 99762",http://walaskacatholic.org/,Diocese of Fairbanks,Parishes,https://dioceseoffairbanks.org/parishfinder
Saint Joseph Catholic Church,"Kotlik, AK",,Diocese of Fairbanks,Parishes,https://dioceseoffairbanks.org/parishfinder
Saint Jude Catholic Church,"Little Diomede Island, AK",http://walaskacatholic.org,Diocese of Fairbanks,Parishes,https://dioceseoffairbanks.org/parishfinder
Saint Lawrence Catholic Church,"Mountain Village, AK",,Diocese of Fairbanks,Parishes,https://dioceseoffairbanks.org/parishfinder
Saint Mark's University Parish,"Fairbanks, AK",,Diocese of Fairbanks,Parishes,https://dioceseoffairbanks.org/parishfinder
Saint Michael Catholic Church,"McGrath, AK",,Diocese of Fairbanks,Parishes,https://dioceseoffairbanks.org/parishfinder
Saint Michael Catholic Church,"Saint Michael, AK",,Diocese of Fairbanks,Parishes,https://dioceseoffairbanks.org/parishfinder
Saint Nicholas Catholic Church,"707 Saint Nicholas Drive, North Pole, AK, 99705-8011",http://www.stnicholasnp.org,Diocese of Fairbanks,Parishes,https://dioceseoffairbanks.org/parishfinder
Saint Patrick Catholic Church,"Koyukuk, AK",,Diocese of Fairbanks,Parishes,https://dioceseoffairbanks.org/parishfinder
Saint Patrick Catholic Church,"Barrow, AK",,Diocese of Fairbanks,Parishes,https://dioceseoffairbanks.org/parishfinder
Saint Peter Catholic Church,"Nunam Iqua, Ak",,Diocese of Fairbanks,Parishes,https://dioceseoffairbanks.org/parishfinder
Saint Peter in Chains Catholic Church,"Ruby, AK",,Diocese of Fairbanks,Parishes,https://dioceseoffairbanks.org/parishfinder
Saint Peter the Fisherman Catholic Church,"Toksook Bay, AK",,Diocese of Fairbanks,Parishes,https://dioceseoffairbanks.org/parishfinder
Saint Raphael Catholic Church,"1125 Old Steese Hwy N., Fairbanks, AK, 99710",https://straphaelfairbanks.org,Diocese of Fairbanks,Parishes,https://dioceseoffairbanks.org/parishfinder
Saint Teresa Catholic Church,"Kaltag, AK",,Diocese of Fairbanks,Parishes,https://dioceseoffairbanks.org/parishfinder
Saint Theresa Catholic Church,"Nenana, AK",,Diocese of Fairbanks,Parishes,https://dioceseoffairbanks.org/parishfinder
Saint Theresa Catholic Church,"Aniak, AK",,Diocese of Fairbanks,Parishes,https://dioceseoffairbanks.org/parishfinder
Saint Andrews Catholic Church,"Sierra Vista , AZ",https://standrewsv.org/,Diocese of Tucson,Sunday Mass Schedule,https://diocesetucson.org/parishfinder
St. Augustine Cathedral,"Tucson, AZ",https://cathedral-staugustine.org/,Diocese of Tucson,Sunday Mass Schedule,https://diocesetucson.org/parishfinder
Immaculate Conception,"928 C Ave, Douglas, AZ, 85607",https://www.douglascatholic.org/immaculate-conception,Diocese of Tucson,Cochise Vicariate,https://diocesetucson.org/parishfinder
Our Lady of Lourdes,"386 E 5th St., Benson, AZ, 85602",https://ololparish.com,Diocese of Tucson,Cochise Vicariate,https://diocesetucson.org/parishfinder
Our Lady of the Mountains,"1425 E. Yaqui St., Sierra Vista, AZ, 85650",https://olmaz.org,Diocese of Tucson,Cochise Vicariate,https://diocesetucson.org/parishfinder
Sacred Heart of Jesus,"215 W. Maley St., Willcox, AZ, 85643",,Diocese of Tucson,Cochise Vicariate,https://diocesetucson.org/parishfinder
Sacred Heart of Jesus,"598 E. Safford St., Tombstone, AZ, 85638",https://www.shctombstone.org,Diocese of Tucson,Cochise Vicariate,https://diocesetucson.org/parishfinder
Saint Andrew the Apostle,"800 Taylor Dr., Sierra Vista, AZ, 85635-1050",https://standrewsv.org,Diocese of Tucson,Cochise Vicariate,https://diocesetucson.org/parishfinder
Saint Bernard,"2308 N. McKinley Street, Pirtleville, AZ, 85626",https://www.douglascatholic.org/st-bernard-and-missions,Diocese of Tucson,Cochise Vicariate,https://diocesetucson.org/parishfinder
Saint Francis of Assisi Mission,"4110 Jefferson St., Elfrida, Arizona, 85610",,Diocese of Tucson,Cochise Vicariate,https://diocesetucson.org/parishfinder
Saint Jude Thaddeus,"Highway 191 Mile Post #51, Pearce, AZ, 85606",,Diocese of Tucson,Cochise Vicariate,https://diocesetucson.org/parishfinder
Saint Luke,"1211 E. 15th Street, Douglas, AZ, 85607",https://www.douglascatholic.org/st-luke,Diocese of Tucson,Cochise Vicariate,https://diocesetucson.org/parishfinder
